rid,current_station,current_delay,date_of_service,final_delay
202403268901197,WEY,-1.0,2024-03-26,17.0
202403268901203,WEY,0.0,2024-03-26,14.0
202403268901211,WEY,0.0,2024-03-26,-1.0
202403277622346,WEY,3.0,2024-03-27,1.0
202403278901078,WEY,7.0,2024-03-27,1.0
202403278901080,WEY,3.0,2024-03-27,1.0
202403278901083,WEY,5.0,2024-03-27,-1.0
202403278901086,WEY,3.0,2024-03-27,1.0
202403278901090,WEY,1.0,2024-03-27,0.0
202403278901095,WEY,6.0,2024-03-27,2.0
202403278901099,WEY,2.0,2024-03-27,-1.0
202403278901104,WEY,0.0,2024-03-27,-2.0
202403278901108,WEY,1.0,2024-03-27,-2.0
202403278901113,WEY,4.0,2024-03-27,0.0
202403278901118,WEY,1.0,2024-03-27,-3.0
202403278901123,WEY,0.0,2024-03-27,-3.0
202403278901132,WEY,0.0,2024-03-27,-1.0
202403278901147,WEY,1.0,2024-03-27,1.0
202403278901152,WEY,-1.0,2024-03-27,0.0
202403278901157,WEY,0.0,2024-03-27,0.0
202403278901162,WEY,-1.0,2024-03-27,-1.0
202403278901167,WEY,-1.0,2024-03-27,1.0
202403278901172,WEY,-1.0,2024-03-27,-2.0
202403278901182,WEY,3.0,2024-03-27,0.0
202403278901187,WEY,-1.0,2024-03-27,1.0
202403278901192,WEY,0.0,2024-03-27,0.0
202403278901197,WEY,-1.0,2024-03-27,-4.0
202403278901203,WEY,2.0,2024-03-27,-2.0
202403278901211,WEY,-1.0,2024-03-27,-2.0
202403287622346,WEY,5.0,2024-03-28,10.0
202403288901078,WEY,-1.0,2024-03-28,-3.0
202403288901080,WEY,0.0,2024-03-28,0.0
202403288901083,WEY,0.0,2024-03-28,1.0
202403288901086,WEY,4.0,2024-03-28,1.0
202403288901090,WEY,2.0,2024-03-28,9.0
202403288901095,WEY,-1.0,2024-03-28,11.0
202403288901099,WEY,-1.0,2024-03-28,14.0
202403288901104,WEY,0.0,2024-03-28,13.0
202403288901108,WEY,1.0,2024-03-28,19.0
202403288901113,WEY,-1.0,2024-03-28,23.0
202403288901118,WEY,-1.0,2024-03-28,-4.0
202403288901123,WEY,-1.0,2024-03-28,-1.0
202403288901132,WEY,3.0,2024-03-28,5.0
202403288901147,WEY,-1.0,2024-03-28,2.0
202403288901152,WEY,-1.0,2024-03-28,2.0
202403288901157,WEY,0.0,2024-03-28,1.0
202403288901162,WEY,-1.0,2024-03-28,4.0
202403288901167,WEY,-1.0,2024-03-28,2.0
202403288901172,WEY,0.0,2024-03-28,-1.0
202403288901182,WEY,-2.0,2024-03-28,13.0
202403288901187,WEY,0.0,2024-03-28,23.0
202403288901192,WEY,2.0,2024-03-28,5.0
202403288901197,WEY,-1.0,2024-03-28,5.0
202403288901203,WEY,-1.0,2024-03-28,7.0
202403288901211,WEY,0.0,2024-03-28,7.0
202403298118093,WEY,-1.0,2024-03-29,-2.0
202403298118096,WEY,-2.0,2024-03-29,-1394.0
202403298118099,WEY,6.0,2024-03-29,88.0
202403298118104,WEY,43.0,2024-03-29,74.0
202403298118108,WEY,26.0,2024-03-29,
202403298118110,WEY,61.0,2024-03-29,
202403298118112,WEY,6.0,2024-03-29,14.0
202403298118113,WEY,-1.0,2024-03-29,28.0
202403298118115,WEY,-1.0,2024-03-29,0.0
202403298118116,WEY,14.0,2024-03-29,44.0
202403298118118,WEY,0.0,2024-03-29,32.0
202403298118120,WEY,-2.0,2024-03-29,7.0
202403298118122,WEY,14.0,2024-03-29,19.0
202403298118123,WEY,0.0,2024-03-29,23.0
202403298118124,WEY,-1.0,2024-03-29,
202403298119689,WEY,0.0,2024-03-29,12.0
202403298119691,WEY,-1.0,2024-03-29,28.0
202403298122257,WEY,5.0,2024-03-29,50.0
202403298155990,WEY,-1.0,2024-03-29,1.0
202403298156000,WEY,9.0,2024-03-29,46.0
202403298156002,WEY,8.0,2024-03-29,46.0
202403298156004,WEY,10.0,2024-03-29,30.0
202403298156010,WEY,16.0,2024-03-29,14.0
202403298156020,WEY,-1.0,2024-03-29,
202403298156027,WEY,5.0,2024-03-29,50.0
202403298156033,WEY,7.0,2024-03-29,49.0
202403298156035,WEY,1.0,2024-03-29,30.0
202403298156039,WEY,,2024-03-29,
202403298156041,WEY,39.0,2024-03-29,
202403298156045,WEY,-1.0,2024-03-29,32.0
202403307622389,WEY,-1.0,2024-03-30,16.0
202403308901079,WEY,-1.0,2024-03-30,32.0
202403308901081,WEY,6.0,2024-03-30,34.0
202403308901084,WEY,7.0,2024-03-30,31.0
202403308901087,WEY,5.0,2024-03-30,50.0
202403308901091,WEY,-1.0,2024-03-30,21.0
202403308901096,WEY,2.0,2024-03-30,18.0
202403308901100,WEY,0.0,2024-03-30,28.0
202403308901105,WEY,-1.0,2024-03-30,16.0
202403308901109,WEY,0.0,2024-03-30,18.0
202403308901114,WEY,-1.0,2024-03-30,19.0
202403308901119,WEY,-1.0,2024-03-30,21.0
202403308901124,WEY,-1.0,2024-03-30,28.0
202403308901141,WEY,-1.0,2024-03-30,13.0
202403308901143,WEY,-1.0,2024-03-30,11.0
202403308901148,WEY,-1.0,2024-03-30,13.0
202403308901153,WEY,6.0,2024-03-30,29.0
202403308901158,WEY,1.0,2024-03-30,17.0
202403308901163,WEY,16.0,2024-03-30,40.0
202403308901168,WEY,-1.0,2024-03-30,15.0
202403308901173,WEY,-1.0,2024-03-30,11.0
202403308901178,WEY,0.0,2024-03-30,23.0
202403308901183,WEY,4.0,2024-03-30,28.0
202403308901188,WEY,-1.0,2024-03-30,22.0
202403308901193,WEY,-1.0,2024-03-30,18.0
202403308901198,WEY,2.0,2024-03-30,14.0
202403308901204,WEY,4.0,2024-03-30,14.0
202403308901212,WEY,-1.0,2024-03-30,-1407.0
202403308901229,WEY,-1.0,2024-03-30,13.0
202403308901231,WEY,-1.0,2024-03-30,15.0
202404018101169,WEY,-1.0,2024-04-01,1.0
202404018101174,WEY,-1.0,2024-04-01,-1.0
202404018119306,WEY,0.0,2024-04-01,-4.0
202404018119307,WEY,-1.0,2024-04-01,-1.0
202404018119312,WEY,-1.0,2024-04-01,-1.0
202404018119314,WEY,-1.0,2024-04-01,0.0
202404018119316,WEY,-1.0,2024-04-01,0.0
202404018119320,WEY,-1.0,2024-04-01,6.0
202404018119321,WEY,-1.0,2024-04-01,3.0
202404018119322,WEY,-1.0,2024-04-01,1.0
202404018119324,WEY,-1.0,2024-04-01,3.0
202404018119327,WEY,0.0,2024-04-01,-2.0
202404018130358,WEY,0.0,2024-04-01,-1.0
202404018130359,WEY,-1.0,2024-04-01,-7.0
202404018130360,WEY,-1.0,2024-04-01,0.0
202404018130362,WEY,0.0,2024-04-01,2.0
202404018130364,WEY,-1.0,2024-04-01,5.0
202404018130366,WEY,-1.0,2024-04-01,2.0
202404018130368,WEY,0.0,2024-04-01,-2.0
202404018130372,WEY,0.0,2024-04-01,27.0
202404018130374,WEY,-1.0,2024-04-01,-4.0
202404018130376,WEY,0.0,2024-04-01,-3.0
202404018130380,WEY,-1.0,2024-04-01,-1.0
202404018130387,WEY,-1.0,2024-04-01,-1.0
202404018130391,WEY,-1.0,2024-04-01,1.0
202404018130393,WEY,-1.0,2024-04-01,0.0
202404018130395,WEY,-1.0,2024-04-01,2.0
202404018130397,WEY,-1.0,2024-04-01,2.0
202404018130401,WEY,-1.0,2024-04-01,7.0
202404027622346,WEY,-1.0,2024-04-02,0.0
202404028901078,WEY,-1.0,2024-04-02,3.0
202404028901080,WEY,0.0,2024-04-02,-2.0
202404028901083,WEY,-1.0,2024-04-02,-2.0
202404028901086,WEY,0.0,2024-04-02,1.0
202404028901090,WEY,-1.0,2024-04-02,
202404028901095,WEY,0.0,2024-04-02,31.0
202404028901099,WEY,-1.0,2024-04-02,6.0
202404028901104,WEY,0.0,2024-04-02,-5.0
202404028901108,WEY,-3.0,2024-04-02,3.0
202404028901113,WEY,11.0,2024-04-02,2.0
202404028901118,WEY,6.0,2024-04-02,19.0
202404028901123,WEY,-1.0,2024-04-02,-2.0
202404028901132,WEY,7.0,2024-04-02,0.0
202404028901147,WEY,-1.0,2024-04-02,4.0
202404028901152,WEY,-1.0,2024-04-02,3.0
202404028901157,WEY,-1.0,2024-04-02,0.0
202404028901162,WEY,-1.0,2024-04-02,2.0
202404028901167,WEY,-1.0,2024-04-02,55.0
202404028901172,WEY,-1.0,2024-04-02,
202404028901182,WEY,0.0,2024-04-02,15.0
202404028901187,WEY,-2.0,2024-04-02,2.0
202404028901192,WEY,-1.0,2024-04-02,-1.0
202404028901197,WEY,4.0,2024-04-02,1.0
202404028901203,WEY,-1.0,2024-04-02,8.0
202404028901211,WEY,12.0,2024-04-02,0.0
202404037622346,WEY,-1.0,2024-04-03,2.0
202404038901078,WEY,-1.0,2024-04-03,
202404038901080,WEY,0.0,2024-04-03,31.0
202404038901083,WEY,0.0,2024-04-03,0.0
202404038901086,WEY,0.0,2024-04-03,6.0
202404038901090,WEY,,2024-04-03,
202404038901095,WEY,3.0,2024-04-03,11.0
202404038901099,WEY,0.0,2024-04-03,-1.0
202404038901104,WEY,,2024-04-03,
202404038901108,WEY,0.0,2024-04-03,2.0
202404038901113,WEY,0.0,2024-04-03,-2.0
202404038901118,WEY,0.0,2024-04-03,-1.0
202404038901123,WEY,-1.0,2024-04-03,-7.0
202404038901132,WEY,-1.0,2024-04-03,2.0
202404038901147,WEY,-1.0,2024-04-03,29.0
202404038901152,WEY,-1.0,2024-04-03,20.0
202404038901157,WEY,-1.0,2024-04-03,4.0
202404038901162,WEY,-1.0,2024-04-03,15.0
202404038901167,WEY,40.0,2024-04-03,18.0
202404038901172,WEY,37.0,2024-04-03,1.0
202404038901182,WEY,-2.0,2024-04-03,0.0
202404038901187,WEY,16.0,2024-04-03,5.0
202404038901192,WEY,0.0,2024-04-03,1.0
202404038901197,WEY,-1.0,2024-04-03,10.0
202404038901203,WEY,2.0,2024-04-03,-1.0
202404038901211,WEY,1.0,2024-04-03,16.0
202404048901080,WEY,-1.0,2024-04-04,1.0
202404048901083,WEY,-1.0,2024-04-04,1.0
202404048901086,WEY,-1.0,2024-04-04,-2.0
202404048901090,WEY,0.0,2024-04-04,1.0
202404048901095,WEY,-1.0,2024-04-04,-4.0
202404048901099,WEY,-1.0,2024-04-04,32.0
202404048901104,WEY,-1.0,2024-04-04,15.0
202404048901108,WEY,-1.0,2024-04-04,-1.0
202404048901113,WEY,0.0,2024-04-04,-1.0
202404048901118,WEY,0.0,2024-04-04,25.0
202404048901123,WEY,5.0,2024-04-04,-2.0
202404048901211,WEY,-1.0,2024-04-04,-2.0
202404048901227,WEY,-1.0,2024-04-04,4.0
202404048901232,WEY,-1.0,2024-04-04,6.0
202404058901080,WEY,-1.0,2024-04-05,2.0
202404058901083,WEY,-1.0,2024-04-05,2.0
202404058901086,WEY,-1.0,2024-04-05,8.0
202404058901090,WEY,-1.0,2024-04-05,6.0
202404058901095,WEY,-1.0,2024-04-05,0.0
202404058901099,WEY,-1.0,2024-04-05,6.0
202404058901104,WEY,-1.0,2024-04-05,2.0
202404058901108,WEY,-1.0,2024-04-05,3.0
202404058901113,WEY,-1.0,2024-04-05,0.0
202404058901118,WEY,-1.0,2024-04-05,-1.0
202404058901123,WEY,-1.0,2024-04-05,-3.0
202404058901210,WEY,-1.0,2024-04-05,-1.0
202404058901227,WEY,-1.0,2024-04-05,1.0
202404058901232,WEY,0.0,2024-04-05,1.0
202404098901080,WEY,-1.0,2024-04-09,23.0
202404098901083,WEY,-1.0,2024-04-09,-4.0
202404098901086,WEY,-1.0,2024-04-09,-3.0
202404098901090,WEY,0.0,2024-04-09,14.0
202404098901095,WEY,-1.0,2024-04-09,-1.0
202404098901099,WEY,0.0,2024-04-09,5.0
202404098901104,WEY,0.0,2024-04-09,2.0
202404098901108,WEY,0.0,2024-04-09,0.0
202404098901113,WEY,-1.0,2024-04-09,-1.0
202404098901118,WEY,-1.0,2024-04-09,-1.0
202404098901123,WEY,-1.0,2024-04-09,-2.0
202404098901211,WEY,-1.0,2024-04-09,-1.0
202404098901232,WEY,0.0,2024-04-09,5.0
202404107622346,WEY,-1.0,2024-04-10,-4.0
202404108901078,WEY,0.0,2024-04-10,0.0
202404108901080,WEY,0.0,2024-04-10,2.0
202404108901083,WEY,0.0,2024-04-10,10.0
202404108901086,WEY,-1.0,2024-04-10,10.0
202404108901090,WEY,1.0,2024-04-10,2.0
202404108901095,WEY,0.0,2024-04-10,-1.0
202404108901099,WEY,0.0,2024-04-10,5.0
202404108901104,WEY,0.0,2024-04-10,0.0
202404108901108,WEY,-1.0,2024-04-10,-3.0
202404108901113,WEY,-1.0,2024-04-10,1.0
202404108901118,WEY,-1.0,2024-04-10,-1.0
202404108901123,WEY,-1.0,2024-04-10,2.0
202404108901132,WEY,0.0,2024-04-10,4.0
202404108901147,WEY,0.0,2024-04-10,7.0
202404108901152,WEY,-1.0,2024-04-10,9.0
202404108901157,WEY,-1.0,2024-04-10,1.0
202404108901162,WEY,-1.0,2024-04-10,5.0
202404108901167,WEY,0.0,2024-04-10,1.0
202404108901172,WEY,-1.0,2024-04-10,2.0
202404108901182,WEY,-1.0,2024-04-10,5.0
202404108901187,WEY,1.0,2024-04-10,0.0
202404108901192,WEY,-1.0,2024-04-10,3.0
202404108901197,WEY,1.0,2024-04-10,-7.0
202404108901203,WEY,-1.0,2024-04-10,9.0
202404108901211,WEY,-1.0,2024-04-10,-3.0
202404117622346,WEY,-1.0,2024-04-11,-5.0
202404118901078,WEY,-1.0,2024-04-11,0.0
202404118901080,WEY,0.0,2024-04-11,-3.0
202404118901083,WEY,-1.0,2024-04-11,1.0
202404118901086,WEY,-1.0,2024-04-11,7.0
202404118901090,WEY,-1.0,2024-04-11,1.0
202404118901095,WEY,-1.0,2024-04-11,-1.0
202404118901099,WEY,0.0,2024-04-11,2.0
202404118901104,WEY,-1.0,2024-04-11,30.0
202404118901108,WEY,1.0,2024-04-11,1.0
202404118901113,WEY,0.0,2024-04-11,-1.0
202404118901118,WEY,0.0,2024-04-11,-1.0
202404118901123,WEY,4.0,2024-04-11,0.0
202404118901132,WEY,-1.0,2024-04-11,5.0
202404118901147,WEY,-1.0,2024-04-11,3.0
202404118901152,WEY,-1.0,2024-04-11,13.0
202404118901157,WEY,-1.0,2024-04-11,0.0
202404118901162,WEY,-1.0,2024-04-11,16.0
202404118901167,WEY,-1.0,2024-04-11,2.0
202404118901172,WEY,0.0,2024-04-11,1.0
202404118901182,WEY,-1.0,2024-04-11,18.0
202404118901187,WEY,-1.0,2024-04-11,-1.0
202404118901192,WEY,10.0,2024-04-11,-1.0
202404118901197,WEY,2.0,2024-04-11,-9.0
202404118901203,WEY,-1.0,2024-04-11,0.0
202404118901211,WEY,2.0,2024-04-11,-4.0
202404127622346,WEY,-1.0,2024-04-12,6.0
202404128901078,WEY,-1.0,2024-04-12,-3.0
202404128901080,WEY,0.0,2024-04-12,0.0
202404128901083,WEY,1.0,2024-04-12,19.0
202404128901086,WEY,0.0,2024-04-12,24.0
202404128901095,WEY,0.0,2024-04-12,23.0
202404128901099,WEY,0.0,2024-04-12,24.0
202404128901104,WEY,-1.0,2024-04-12,12.0
202404128901108,WEY,-1.0,2024-04-12,27.0
202404128901113,WEY,19.0,2024-04-12,23.0
202404128901118,WEY,2.0,2024-04-12,11.0
202404128901123,WEY,0.0,2024-04-12,18.0
202404128901131,WEY,3.0,2024-04-12,8.0
202404128901147,WEY,-1.0,2024-04-12,4.0
202404128901152,WEY,-1.0,2024-04-12,13.0
202404128901157,WEY,-1.0,2024-04-12,24.0
202404128901162,WEY,-3.0,2024-04-12,12.0
202404128901167,WEY,1.0,2024-04-12,30.0
202404128901172,WEY,-1.0,2024-04-12,27.0
202404128901182,WEY,-1.0,2024-04-12,35.0
202404128901187,WEY,-1.0,2024-04-12,18.0
202404128901192,WEY,-2.0,2024-04-12,10.0
202404128901197,WEY,20.0,2024-04-12,18.0
202404128901202,WEY,-2.0,2024-04-12,15.0
202404128901210,WEY,7.0,2024-04-12,16.0
202404157622346,WEY,-1.0,2024-04-15,6.0
202404158901078,WEY,-1.0,2024-04-15,12.0
202404158901080,WEY,0.0,2024-04-15,-1.0
202404158901083,WEY,-1.0,2024-04-15,22.0
202404158901086,WEY,0.0,2024-04-15,65.0
202404158901090,WEY,0.0,2024-04-15,24.0
202404158901095,WEY,0.0,2024-04-15,47.0
202404158901099,WEY,0.0,2024-04-15,9.0
202404158901104,WEY,0.0,2024-04-15,7.0
202404158901108,WEY,52.0,2024-04-15,41.0
202404158901113,WEY,7.0,2024-04-15,26.0
202404158901118,WEY,10.0,2024-04-15,
202404158901123,WEY,-1.0,2024-04-15,13.0
202404158901132,WEY,2.0,2024-04-15,4.0
202404158901147,WEY,-1.0,2024-04-15,18.0
202404158901152,WEY,-1.0,2024-04-15,13.0
202404158901157,WEY,-1.0,2024-04-15,20.0
202404158901162,WEY,-1.0,2024-04-15,
202404158901167,WEY,-1.0,2024-04-15,42.0
202404158901172,WEY,0.0,2024-04-15,30.0
202404158901182,WEY,,2024-04-15,
202404158901187,WEY,47.0,2024-04-15,53.0
202404158901192,WEY,10.0,2024-04-15,14.0
202404158901197,WEY,-1.0,2024-04-15,18.0
202404158901203,WEY,17.0,2024-04-15,18.0
202404158901211,WEY,,2024-04-15,
202404167622346,WEY,0.0,2024-04-16,2.0
202404168901078,WEY,-1.0,2024-04-16,0.0
202404168901080,WEY,0.0,2024-04-16,2.0
202404168901083,WEY,-1.0,2024-04-16,-2.0
202404168901086,WEY,0.0,2024-04-16,3.0
202404168901090,WEY,0.0,2024-04-16,-1.0
202404168901095,WEY,-1.0,2024-04-16,3.0
202404168901099,WEY,0.0,2024-04-16,-1.0
202404168901104,WEY,1.0,2024-04-16,4.0
202404168901108,WEY,0.0,2024-04-16,0.0
202404168901113,WEY,-1.0,2024-04-16,2.0
202404168901118,WEY,-1.0,2024-04-16,-3.0
202404168901123,WEY,0.0,2024-04-16,-3.0
202404168901132,WEY,-1.0,2024-04-16,-1.0
202404168901147,WEY,-1.0,2024-04-16,0.0
202404168901152,WEY,0.0,2024-04-16,5.0
202404168901157,WEY,-1.0,2024-04-16,2.0
202404168901162,WEY,-1.0,2024-04-16,0.0
202404168901167,WEY,1.0,2024-04-16,-1.0
202404168901172,WEY,-1.0,2024-04-16,3.0
202404168901182,WEY,-1.0,2024-04-16,2.0
202404168901187,WEY,0.0,2024-04-16,1.0
202404168901192,WEY,-1.0,2024-04-16,-3.0
202404168901197,WEY,-1.0,2024-04-16,-7.0
202404168901203,WEY,-1.0,2024-04-16,-1.0
202404168901211,WEY,-1.0,2024-04-16,-4.0
202404177622346,WEY,-1.0,2024-04-17,-1.0
202404178901078,WEY,-1.0,2024-04-17,10.0
202404178901080,WEY,0.0,2024-04-17,-1.0
202404178901083,WEY,0.0,2024-04-17,-3.0
202404178901086,WEY,0.0,2024-04-17,3.0
202404178901090,WEY,-1.0,2024-04-17,1.0
202404178901095,WEY,0.0,2024-04-17,-1.0
202404178901099,WEY,0.0,2024-04-17,1.0
202404178901104,WEY,-1.0,2024-04-17,-3.0
202404178901108,WEY,0.0,2024-04-17,1.0
202404178901113,WEY,-1.0,2024-04-17,1.0
202404178901118,WEY,2.0,2024-04-17,2.0
202404178901123,WEY,0.0,2024-04-17,-1.0
202404178901132,WEY,-1.0,2024-04-17,4.0
202404178901147,WEY,-1.0,2024-04-17,2.0
202404178901152,WEY,-1.0,2024-04-17,4.0
202404178901157,WEY,0.0,2024-04-17,0.0
202404178901162,WEY,-1.0,2024-04-17,1.0
202404178901167,WEY,-1.0,2024-04-17,0.0
202404178901172,WEY,1.0,2024-04-17,0.0
202404178901182,WEY,-1.0,2024-04-17,3.0
202404178901187,WEY,-1.0,2024-04-17,2.0
202404178901192,WEY,-1.0,2024-04-17,5.0
202404178901197,WEY,0.0,2024-04-17,-2.0
202404178901203,WEY,-1.0,2024-04-17,0.0
202404178901211,WEY,-1.0,2024-04-17,-3.0
202404187622346,WEY,-1.0,2024-04-18,2.0
202404188901078,WEY,-1.0,2024-04-18,-1.0
202404188901080,WEY,59.0,2024-04-18,
202404188901083,WEY,12.0,2024-04-18,16.0
202404188901086,WEY,0.0,2024-04-18,17.0
202404188901090,WEY,0.0,2024-04-18,0.0
202404188901095,WEY,0.0,2024-04-18,-1.0
202404188901099,WEY,0.0,2024-04-18,5.0
202404188901104,WEY,1.0,2024-04-18,-3.0
202404188901108,WEY,-1.0,2024-04-18,-4.0
202404188901113,WEY,-1.0,2024-04-18,-1.0
202404188901118,WEY,5.0,2024-04-18,0.0
202404188901123,WEY,0.0,2024-04-18,-3.0
202404188901132,WEY,-1.0,2024-04-18,-1.0
202404188901147,WEY,-1.0,2024-04-18,1.0
202404188901152,WEY,45.0,2024-04-18,
202404188901157,WEY,9.0,2024-04-18,5.0
202404188901162,WEY,-1.0,2024-04-18,-2.0
202404188901167,WEY,-1.0,2024-04-18,-2.0
202404188901172,WEY,2.0,2024-04-18,9.0
202404188901182,WEY,-1.0,2024-04-18,-1.0
202404188901187,WEY,-1.0,2024-04-18,0.0
202404188901192,WEY,-1.0,2024-04-18,1.0
202404188901197,WEY,-1.0,2024-04-18,-5.0
202404188901203,WEY,-1.0,2024-04-18,0.0
202404188901211,WEY,-1.0,2024-04-18,-2.0
202404197622346,WEY,-1.0,2024-04-19,-1.0
202404198901078,WEY,-1.0,2024-04-19,-2.0
202404198901080,WEY,0.0,2024-04-19,-2.0
202404198901083,WEY,0.0,2024-04-19,0.0
202404198901086,WEY,0.0,2024-04-19,-2.0
202404198901090,WEY,0.0,2024-04-19,-1.0
202404198901095,WEY,0.0,2024-04-19,-2.0
202404198901099,WEY,1.0,2024-04-19,-4.0
202404198901104,WEY,0.0,2024-04-19,-7.0
202404198901108,WEY,0.0,2024-04-19,-3.0
202404198901113,WEY,0.0,2024-04-19,-1.0
202404198901118,WEY,0.0,2024-04-19,-1.0
202404198901123,WEY,0.0,2024-04-19,4.0
202404198901131,WEY,0.0,2024-04-19,0.0
202404198901147,WEY,-1.0,2024-04-19,3.0
202404198901152,WEY,0.0,2024-04-19,7.0
202404198901157,WEY,-1.0,2024-04-19,1.0
202404198901162,WEY,-1.0,2024-04-19,6.0
202404198901167,WEY,-1.0,2024-04-19,1.0
202404198901172,WEY,-1.0,2024-04-19,2.0
202404198901182,WEY,-1.0,2024-04-19,2.0
202404198901187,WEY,0.0,2024-04-19,0.0
202404198901192,WEY,-1.0,2024-04-19,-3.0
202404198901197,WEY,-1.0,2024-04-19,-6.0
202404198901202,WEY,-1.0,2024-04-19,-2.0
202404198901210,WEY,0.0,2024-04-19,-3.0
202404227622346,WEY,-1.0,2024-04-22,-1.0
202404228901078,WEY,-1.0,2024-04-22,-2.0
202404228901080,WEY,1.0,2024-04-22,1.0
202404228901083,WEY,0.0,2024-04-22,-2.0
202404228901086,WEY,0.0,2024-04-22,-1.0
202404228901090,WEY,0.0,2024-04-22,-1.0
202404228901095,WEY,-1.0,2024-04-22,15.0
202404228901099,WEY,0.0,2024-04-22,3.0
202404228901104,WEY,0.0,2024-04-22,6.0
202404228901108,WEY,1.0,2024-04-22,-1.0
202404228901113,WEY,0.0,2024-04-22,-2.0
202404228901118,WEY,0.0,2024-04-22,-1.0
202404228901123,WEY,-1.0,2024-04-22,-1.0
202404228901132,WEY,0.0,2024-04-22,0.0
202404228901147,WEY,-1.0,2024-04-22,3.0
202404228901152,WEY,-1.0,2024-04-22,3.0
202404228901157,WEY,-1.0,2024-04-22,-1.0
202404228901162,WEY,-1.0,2024-04-22,1.0
202404228901167,WEY,-1.0,2024-04-22,0.0
202404228901172,WEY,-1.0,2024-04-22,9.0
202404228901182,WEY,-1.0,2024-04-22,-2.0
202404228901187,WEY,3.0,2024-04-22,-1.0
202404228901192,WEY,-1.0,2024-04-22,-1.0
202404228901197,WEY,-1.0,2024-04-22,
202404228901203,WEY,-1.0,2024-04-22,-1.0
202404228901211,WEY,-1.0,2024-04-22,-1.0
202404237622346,WEY,0.0,2024-04-23,-1.0
202404238901078,WEY,-1.0,2024-04-23,-1.0
202404238901080,WEY,0.0,2024-04-23,-1.0
202404238901083,WEY,-1.0,2024-04-23,-1.0
202404238901086,WEY,0.0,2024-04-23,2.0
202404238901090,WEY,-1.0,2024-04-23,1.0
202404238901095,WEY,-1.0,2024-04-23,-1.0
202404238901099,WEY,0.0,2024-04-23,0.0
202404238901104,WEY,0.0,2024-04-23,14.0
202404238901108,WEY,0.0,2024-04-23,-6.0
202404238901113,WEY,0.0,2024-04-23,56.0
202404238901118,WEY,1.0,2024-04-23,23.0
202404238901123,WEY,-1.0,2024-04-23,
202404238901132,WEY,,2024-04-23,
202404238901147,WEY,-1.0,2024-04-23,3.0
202404238901152,WEY,-1.0,2024-04-23,-1.0
202404238901157,WEY,-1.0,2024-04-23,-1.0
202404238901162,WEY,-1.0,2024-04-23,7.0
202404238901167,WEY,-1.0,2024-04-23,2.0
202404238901172,WEY,-1.0,2024-04-23,-1.0
202404238901182,WEY,-1.0,2024-04-23,17.0
202404238901187,WEY,-1.0,2024-04-23,68.0
202404238901192,WEY,-1.0,2024-04-23,34.0
202404238901197,WEY,0.0,2024-04-23,7.0
202404238901203,WEY,-1.0,2024-04-23,18.0
202404238901211,WEY,-1.0,2024-04-23,7.0
202404247622346,WEY,0.0,2024-04-24,0.0
202404248901078,WEY,0.0,2024-04-24,3.0
202404248901080,WEY,-1.0,2024-04-24,-2.0
202404248901083,WEY,0.0,2024-04-24,1.0
202404248901086,WEY,-1.0,2024-04-24,9.0
202404248901090,WEY,0.0,2024-04-24,1.0
202404248901095,WEY,-1.0,2024-04-24,1.0
202404248901099,WEY,0.0,2024-04-24,3.0
202404248901104,WEY,0.0,2024-04-24,-3.0
202404248901108,WEY,0.0,2024-04-24,3.0
202404248901113,WEY,0.0,2024-04-24,0.0
202404248901118,WEY,-1.0,2024-04-24,-1.0
202404248901123,WEY,0.0,2024-04-24,-1.0
202404248901132,WEY,-1.0,2024-04-24,0.0
202404248901147,WEY,-1.0,2024-04-24,0.0
202404248901152,WEY,-1.0,2024-04-24,14.0
202404248901157,WEY,0.0,2024-04-24,2.0
202404248901162,WEY,-1.0,2024-04-24,-1.0
202404248901167,WEY,1.0,2024-04-24,1.0
202404248901172,WEY,-1.0,2024-04-24,-1.0
202404248901182,WEY,-1.0,2024-04-24,0.0
202404248901187,WEY,-1.0,2024-04-24,1.0
202404248901192,WEY,-1.0,2024-04-24,-1.0
202404248901197,WEY,-1.0,2024-04-24,-4.0
202404248901203,WEY,-1.0,2024-04-24,-1.0
202404248901211,WEY,0.0,2024-04-24,-1.0
202404257622346,WEY,0.0,2024-04-25,0.0
202404258901078,WEY,-1.0,2024-04-25,-1.0
202404258901080,WEY,0.0,2024-04-25,-5.0
202404258901083,WEY,-1.0,2024-04-25,1.0
202404258901086,WEY,0.0,2024-04-25,-1.0
202404258901090,WEY,0.0,2024-04-25,-1.0
202404258901095,WEY,0.0,2024-04-25,10.0
202404258901099,WEY,0.0,2024-04-25,-1.0
202404258901104,WEY,0.0,2024-04-25,-2.0
202404258901108,WEY,0.0,2024-04-25,-2.0
202404258901113,WEY,1.0,2024-04-25,-1.0
202404258901118,WEY,-1.0,2024-04-25,-1.0
202404258901123,WEY,0.0,2024-04-25,-1.0
202404258901132,WEY,-1.0,2024-04-25,0.0
202404258901147,WEY,-1.0,2024-04-25,3.0
202404258901152,WEY,-1.0,2024-04-25,1.0
202404258901157,WEY,-1.0,2024-04-25,2.0
202404258901162,WEY,-1.0,2024-04-25,-1.0
202404258901167,WEY,-1.0,2024-04-25,2.0
202404258901172,WEY,-1.0,2024-04-25,3.0
202404258901182,WEY,-1.0,2024-04-25,-1.0
